,,iou,iou,iou,iou,iou,iou,iou,iou,dice,dice,dice,dice,dice,dice,dice,dice,precision,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,recall,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,specificity,specificity,specificity,specificity,specificity,specificity,specificity,specificity
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
level_0,level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenetv1,derm5,5.0,0.1631107837515438,0.011267807270097921,0.14536502861898673,0.15904654682208397,0.16821107410583364,0.16914140910191633,0.1737898601088983,5.0,0.2649281929614305,0.015662209033692264,0.2402201227555951,0.2590441203079936,0.27302580578048885,0.27321447429866685,0.279136441664408,5.0,0.2348931665013974,0.01480945155888822,0.21486584079993035,0.22361845524742727,0.24244653105996278,0.24452992624017622,0.24900507915949033,5.0,0.4462698433378833,0.023803134119040014,0.40973910235591116,0.435898707624613,0.4574927851360748,0.4585481210494269,0.46967050052339065,5.0,0.8754067188714576,0.008261941888049164,0.8664897841429328,0.8690474809756003,0.8745481151750584,0.8801436115950672,0.886804602468629,5.0,0.7729300947807877,0.008746337851627267,0.7586659770410429,0.7719722110944264,0.7745325073422321,0.7779655187936384,0.7815142596325985
mobilenetv1,derm6,5.0,0.16460854109226514,0.006457525851926875,0.15518352695690826,0.16104227218745887,0.16680872982831402,0.16895893118775793,0.17104924530088647,5.0,0.26701649827119783,0.010739997291265806,0.2506605324278335,0.261749613042361,0.272041820816685,0.27406234088919534,0.2765681841799144,5.0,0.24190688732776855,0.018204753599989857,0.21510075958499023,0.23764983250982696,0.23893616947635343,0.25822281646568485,0.25962485860198736,5.0,0.44510780114685533,0.010020225497146608,0.43123974041187213,0.43829645727142585,0.4486813319474028,0.4522775207271844,0.455043955376391,5.0,0.8815279487764169,0.015367966893685234,0.8642042914761107,0.8665522205316459,0.8855547805476827,0.8941755913057088,0.8971528600209363,5.0,0.7856179200311886,0.0069148062492804165,0.7778348169183027,0.7822521807631886,0.7845217923095331,0.7870937856346168,0.7963870245303015
mobilenetv1,derm7,5.0,0.14835693165599495,0.003189230798981345,0.14395389630696703,0.14712876798704988,0.1485457000158257,0.14950588637591736,0.1526504075942149,5.0,0.24386724579972469,0.00397973379246474,0.23947968275439857,0.2417003903504107,0.2435477211544619,0.244504261202486,0.25010417353686615,5.0,0.22232402786552438,0.005391494607570944,0.2168986796899791,0.21965519533546787,0.22071326990334753,0.2233016857182513,0.2310513086805762,5.0,0.4643317631638328,0.011321787603089231,0.45011142563603734,0.4568993377138224,0.46431454330454064,0.4719668970824409,0.4783666120823227,5.0,0.8996314627570194,0.004983607654827432,0.8921914722151936,0.8968297473676137,0.9024253540168828,0.9028069575737646,0.903903782611643,5.0,0.783063477880478,0.004230787958516157,0.7789583307530662,0.7803543457332784,0.7815350025843759,0.7849688428725494,0.78950086745912
mobilenetv1,derm8,5.0,0.20580159141934562,0.006045258872912407,0.1962945015695624,0.20471253687986718,0.20617993092495088,0.209846324453007,0.21197466326934072,5.0,0.32395696334612634,0.007799204586602278,0.3113561253343742,0.3231744615500647,0.324550215314109,0.32941077942363656,0.33129323510844744,5.0,0.32806100994484355,0.015331870620188414,0.31199340481677434,0.3128143052037629,0.33245934518094095,0.33568569250459235,0.34735230201814715,5.0,0.49018301160232036,0.008416841265643524,0.47747877013618656,0.4863927698322225,0.4924105522527611,0.4966552639692774,0.4979777018211542,5.0,0.8525387589762847,0.0066120400817255365,0.8408962873934165,0.8537722999420717,0.8549649524123321,0.8563582740574356,0.8567019810761676,5.0,0.801806044411055,0.012658455766782747,0.7816337981500622,0.7969593488162677,0.8090253276236672,0.8106608282824769,0.8107509191828008
mobilenetv2,derm1,5.0,0.13512194745292513,0.013615128099100314,0.11861871831345908,0.12516268657603735,0.13899984640626298,0.13934765164412327,0.153480834324743,5.0,0.22324757499802197,0.021582258112201855,0.19782015605305223,0.20589896444480693,0.22987948613309125,0.23086815947191835,0.25177110888724114,5.0,0.19156018906937478,0.0203560748092989,0.1657947824801613,0.17809843502314598,0.1965054361935664,0.19869305255648254,0.2187092390935176,5.0,0.413455568393315,0.021230692584737754,0.3898353474233625,0.3949971167451324,0.41653115073008,0.42476381681856556,0.4411504102494346,5.0,0.9258550203651543,0.00783931426354637,0.9182904000363626,0.9187919766928699,0.9248540768048057,0.9308781997586623,0.9364604485330708,5.0,0.8097519359044506,0.0036551963866915667,0.8046283776896498,0.8073960908690129,0.8109550621078997,0.8123912515914467,0.8133888972642445
mobilenetv2,derm2,5.0,0.15620395043272373,0.012841629096232782,0.14162552815624585,0.14809094637306855,0.15496927897505322,0.16132868707403755,0.17500531158521349,5.0,0.2511300471453398,0.01865146728842933,0.2293239377277535,0.239338917902786,0.25048924401576494,0.2584910095793399,0.27800712650105497,5.0,0.21621843428936777,0.0234975179185129,0.1879400327007683,0.20334600351329343,0.21272117112715902,0.2277210021143292,0.24936396199128902,5.0,0.4563614055151409,0.01726862143195471,0.4359358138722948,0.4456118812875347,0.4519350117340776,0.47232676216585007,0.4759975585159475,5.0,0.917415013175569,0.009974011288581061,0.9049826128229354,0.9100442997488993,0.9178381056531513,0.9263770163674856,0.9278330312853731,5.0,0.8108137584092046,0.00750903789572968,0.798029315261449,0.8104201048374647,0.8138016021485897,0.8151680027780753,0.8166497670204436
mobilenetv2,derm3,5.0,0.18841903498412274,0.014430362899761625,0.1713722268089944,0.17499538697534392,0.19434146932385188,0.19710308893484513,0.20428300287757842,5.0,0.30168378846659366,0.02096528512008755,0.2749608251630059,0.28453208921274603,0.3114769351173304,0.31267497696936225,0.32477411587052396,5.0,0.28642672677684305,0.026364804148017867,0.2518960850494561,0.26642134590020955,0.2976467657136465,0.30021691667292366,0.3159525205479795,5.0,0.43375218269576665,0.016158003640135574,0.41514775851896485,0.41738570744703285,0.4422157419588359,0.44508402566759053,0.448927679886409,5.0,0.8683140055539299,0.013715322510652729,0.8490379393688351,0.8628690120733049,0.8667134654111439,0.8804140114818542,0.8825355994345114,5.0,0.8054496469456485,0.004652551635488018,0.8016503786760141,0.8020412832376542,0.8037239020694198,0.8069454131295224,0.8128872576156322
mobilenetv2,derm4,5.0,0.14978898598885765,0.0107551612136317,0.13472558111714342,0.14241948118070594,0.15428062467347672,0.1583360751828343,0.15918316779012787,5.0,0.2431350657415467,0.016931206008518544,0.2186226760829549,0.23244094622880687,0.2514629966408697,0.2559193393594039,0.25722937039569826,5.0,0.22229757530276567,0.0248265341580058,0.186140261827077,0.20751246384779443,0.23227340052665127,0.24213740020935212,0.24342435010295357,5.0,0.40730660545289166,0.016854780883079488,0.38372784544520666,0.39738903975744955,0.409988794676828,0.42252809469183267,0.4228992526931416,5.0,0.8930936361709616,0.010833948667580131,0.8775817880840734,0.890612970832806,0.8925188976580077,0.8973760174592035,0.9073785068207177,5.0,0.8134136078182361,0.0022139312505249386,0.8114651239293281,0.8115345899024359,0.8124719733570124,0.8156990227493112,0.8158973291530937
mobilenetv2,derm5,5.0,0.15002044832344358,0.011961373193490395,0.1340648067695032,0.14177663184474787,0.1521616250266391,0.16007843969869257,0.16202073827763502,5.0,0.24500770959271834,0.0170956603961517,0.2233453804303723,0.23145074934322327,0.24877020296414412,0.2588549674475189,0.26261724777833306,5.0,0.2266365918438839,0.015799395865447912,0.21137511917243534,0.2137108651645751,0.22130903286267745,0.24133311162119347,0.24545483039853824,5.0,0.3742929215794314,0.041569522408358074,0.32300497061027084,0.340396860584932,0.38682215671382403,0.39765181207854167,0.4235888079095885,5.0,0.8747380089471075,0.013028098537926771,0.8604834987937222,0.8662129094549148,0.870113411436627,0.8866830072450071,0.8901972178052672,5.0,0.8033655243958668,0.006656319412203083,0.7932198171013918,0.8005390883249016,0.8055648194823105,0.807440802814577,0.8100630942561526
mobilenetv2,derm6,5.0,0.15429968902053914,0.01788675729238325,0.1299864298691349,0.1424866136520904,0.1586130853816754,0.16671158228808025,0.17370073391171478,5.0,0.2537910153451668,0.024164427881871942,0.2203961688308648,0.23813764636493506,0.26138266112353437,0.269111995266971,0.2799266051395288,5.0,0.24351783239117095,0.0345369673045286,0.19444166483184724,0.22143928129160856,0.258615133511893,0.2653768462830445,0.27771623603746165,5.0,0.4062883697667009,0.011519143352908174,0.3940659606325787,0.3990037727209961,0.40422628210199746,0.41031107873596767,0.42383475464196474,5.0,0.8640192586844654,0.020692422976989044,0.844237654127998,0.8490865828056534,0.8576108433175094,0.8742897624907732,0.8948714506803929,5.0,0.803098910988967,0.00716569555992599,0.7952100236471841,0.7980226967064872,0.8017455208803013,0.8077042374207223,0.8128120762901404
mobilenetv2,derm7,5.0,0.13710123184756323,0.016337092786708106,0.11772333389460994,0.1236522869966345,0.13896336417276642,0.14881853915248797,0.15634863502131727,5.0,0.22622462500399498,0.025440380892437005,0.1973298899408509,0.20254801159883484,0.23150493447275278,0.24500900625289368,0.2547312827546428,5.0,0.20755555711657186,0.035356433768356246,0.16428260272293022,0.17511309701455402,0.22239696012800844,0.23695382434468867,0.2390313013726779,5.0,0.4233285655327764,0.017810349098537653,0.4034449258395564,0.4118534420094175,0.4199996407387354,0.4326382025866954,0.4487066164894772,5.0,0.9045190074932309,0.01862197279215462,0.8892245827328543,0.8901455002502738,0.8935453788800303,0.9244488953235438,0.9252306802794527,5.0,0.80743427407476,0.008274769367978064,0.7948570970112798,0.8038342632812577,0.8101179210308049,0.8126807132674518,0.8156813757830055
mobilenetv2,derm8,5.0,0.19169098155379202,0.003983665713192342,0.18584955381984963,0.19047474732701783,0.19154138627065423,0.19432450472930504,0.1962647156221335,5.0,0.3000762804551767,0.005201575746347413,0.2915505689602422,0.29988470106096204,0.30054514804739657,0.3034058155785332,0.3049951686287494,5.0,0.31422651102121285,0.007276345937928861,0.3019341316720325,0.3137734517704005,0.31730664091686606,0.31759685696959616,0.3205214737771688,5.0,0.43335244892125446,0.024435694065863777,0.39330872317666804,0.42768522443321755,0.44408034136357766,0.44725229780680514,0.4544356578260038,5.0,0.8673505703778913,0.004540132073529301,0.8624586046375852,0.8629801347267982,0.8678573037887638,0.8710836095351343,0.872373199201175,5.0,0.828621578073761,0.007237903089633928,0.8199827751379601,0.8237451338484489,0.827806127113316,0.8338132344660831,0.8377606198029971
nasnetmobile,derm1,5.0,0.1729841385447711,0.022566475430055775,0.14013734803165234,0.15857444181738348,0.18686136318083363,0.1890543762139532,0.19029316348003275,5.0,0.27976742738530264,0.030650437345252073,0.23588905449511952,0.2591654830858393,0.2978221731159011,0.3014961586403205,0.30446426758933265,5.0,0.23208622645343596,0.02774625263032843,0.1894494944581645,0.21905581423726025,0.24530034339310852,0.25048493762277874,0.25614054255586804,5.0,0.5287613363151225,0.020311687379431217,0.5061844902507587,0.5193733890400161,0.5194096598034807,0.5419552611423663,0.5568838813389904,5.0,0.9170323099893946,0.0069891221542414134,0.9061879936865422,0.9145406975344954,0.9193576745646409,0.9208701984514198,0.9242049857098742,5.0,0.7698853787858707,0.005929352585600139,0.7622688176556115,0.7661802419430793,0.7699018741674083,0.7739592510124902,0.7771167091507644
nasnetmobile,derm2,5.0,0.20853305191109114,0.013636625769651077,0.1916824272215036,0.19617808817327298,0.21570363775516976,0.21699579319807782,0.22210531320743152,5.0,0.32799184405636117,0.018619595860226764,0.3048873902387289,0.3111575297341988,0.33808179431076407,0.33957975675522073,0.3462527492428933,5.0,0.3040926871986417,0.024448600442124945,0.27552376885818586,0.28056333049257576,0.3164156496297885,0.31772616960944633,0.3302345174032121,5.0,0.5768607351227347,0.019042721607794612,0.5469076306807393,0.5702814096324195,0.582452873696186,0.5921048644343463,0.5925568971699824,5.0,0.8789793465877731,0.010587069886508637,0.863054664309717,0.8747005151042636,0.8807634720898259,0.8868436309525232,0.889534450482536,5.0,0.7737428001183506,0.00556464296805832,0.7678997838704374,0.7680806453071003,0.7745892590246258,0.7788079551266447,0.7793363572629449
nasnetmobile,derm3,5.0,0.2279387318107297,0.013839744851558354,0.21201419830689816,0.2157803159786068,0.23110210135643902,0.23569550820281213,0.2451015352088924,5.0,0.3537836280832529,0.016629201191259213,0.335159599278821,0.33878611297153194,0.35839919275499776,0.3614908628761418,0.37508237253477217,5.0,0.32464020056737464,0.024690985163188392,0.29342368289716453,0.30599435128726205,0.3321686448312704,0.3367605508202632,0.35485377300091286,5.0,0.5564590039503559,0.010090013892213048,0.5431888044263937,0.5500326497583562,0.5593197587959795,0.560408608538191,0.5693451982328586,5.0,0.8751661017044577,0.00841714400641959,0.8663183620582672,0.8672442805985727,0.8761130272099835,0.8802242679618654,0.8859305706936003,5.0,0.7713894198833054,0.0037237621160918057,0.7665921596986963,0.7685512027887399,0.772121024158254,0.7747199900188333,0.774962722752004
nasnetmobile,derm4,5.0,0.19556414804391736,0.009750873217842638,0.18567851711492556,0.18591019939815598,0.19603307616736432,0.2031851953482114,0.20701375219092957,5.0,0.3102443591208233,0.012350978577102592,0.29645326955119833,0.2988014243655545,0.31312375122596653,0.3174912751122553,0.3253520753491418,5.0,0.2930146930600767,0.024269930056293777,0.26245853362548677,0.27200184611279987,0.30393598116848103,0.3091250993869593,0.31755200500665665,5.0,0.5274722363200368,0.01216136307982916,0.5139606651397367,0.5159554297590379,0.5299520195916834,0.5359157441454245,0.5415773229643017,5.0,0.8686926780121842,0.015059671182188287,0.8525547041954579,0.854197407632674,0.8701444797390867,0.8811927412609152,0.8853740572327873,5.0,0.7625335219642688,0.005074195781047899,0.7564548636590727,0.7605091033447234,0.7626012124631312,0.7627006831198889,0.7704017472345277
nasnetmobile,derm5,5.0,0.20301235469990306,0.01060446523885951,0.18959362925587442,0.19913368909120177,0.20341394797592885,0.20398304742059506,0.21893745975591514,5.0,0.31994796937697545,0.014438719708292441,0.3010176226904188,0.3164631067769636,0.3200017164461823,0.3207995226566212,0.3414578783146911,5.0,0.2811632457745967,0.016940333437197173,0.2573379020427377,0.27759168381104915,0.2809892775416706,0.2852690722217816,0.3046282932557445,5.0,0.5343182471909367,0.01195445397288462,0.5133166487010631,0.5368367058042895,0.5386152341468948,0.5398084290820445,0.5430142182203912,5.0,0.8846733369576743,0.004201275839307844,0.8790638643722036,0.8818314179632936,0.8853929166034304,0.887968306984645,0.8891101788647988,5.0,0.7682088838924241,0.006908176594283107,0.7605091353791901,0.7631384503108336,0.7666334164950169,0.7748741338354057,0.7758892834416744
nasnetmobile,derm6,5.0,0.16581688439788214,0.015616273671194761,0.14989135772128365,0.15414189505996448,0.1662460359145294,0.16900500582312328,0.18980012747050973,5.0,0.27213178169913,0.02221210857525115,0.24829291472330603,0.2561731884660034,0.2717925258132269,0.2790671715221227,0.305333107970991,5.0,0.23772238941565965,0.028884306086089235,0.20453333657024936,0.21525385115850518,0.23865098822302486,0.2543079589575657,0.27586581216895323,5.0,0.5160959502001632,0.018656925171962782,0.48790005583763774,0.5087974629695806,0.5188547412593925,0.5319039772910611,0.5330235136431445,5.0,0.885865451965669,0.015283681116890296,0.8671045694923682,0.8773097693587124,0.887412758162665,0.889402041245864,0.9080981215687356,5.0,0.7508103262662527,0.005850566726039412,0.7441834604229635,0.7453812672667528,0.7516633863847957,0.756258966354965,0.7565645509017863
nasnetmobile,derm7,5.0,0.19595541840342764,0.017070427270572168,0.17462465845584074,0.18052157388939488,0.20562779600592485,0.20706803580912858,0.21193502785684928,5.0,0.30618239013652804,0.0232958318562712,0.27697910273413273,0.2853161119224048,0.3182717529107092,0.3224203133632252,0.3279246697521681,5.0,0.2544057508407822,0.02617600080767186,0.22566763284570573,0.22723512740300672,0.2671049611363894,0.2696148875679891,0.28240614525082025,5.0,0.573237245893413,0.016962813874796527,0.5451902471705373,0.574045273996809,0.5768568807879189,0.5790626466907927,0.5910311808210071,5.0,0.9231328407023712,0.010129549904420826,0.9134526944093133,0.9179290226203192,0.920139156850248,0.9242973843314763,0.939845945300499,5.0,0.778654757421948,0.010473771627977383,0.7661697246137296,0.771895688836511,0.7797567171360031,0.7817485567888085,0.7937030997346872
nasnetmobile,derm8,5.0,0.2401227246689445,0.01235696951427126,0.22546883067133297,0.2328030945249222,0.240680238326669,0.2433196842591273,0.25834177556267085,5.0,0.36593224347759945,0.015708099746545245,0.346921877440078,0.35597775388924374,0.3654742235892642,0.3738088759425306,0.38747848652688094,5.0,0.3599821152329552,0.015055659325616873,0.343108857393869,0.3461466232318468,0.36254998740919353,0.3703098694310947,0.37779523869877196,5.0,0.5752489150148564,0.005383864839748504,0.5674827591503686,0.5740463770293075,0.5741861385066757,0.5790941726734049,0.5814351277145255,5.0,0.8618478620011014,0.0068710617498034966,0.8555741761308219,0.8569187993967423,0.8582313541916642,0.868183511889281,0.8703314683969984,5.0,0.7888767230746755,0.007512669097480612,0.7828012312608231,0.7836573397123013,0.7854155683779409,0.79174045934404,0.800769016678272
resnet,derm1,5.0,0.13408071725241805,0.008511201571083527,0.12296199932532877,0.12851252500246288,0.13456336531896695,0.14083942897051582,0.14352626764481582,5.0,0.22364195110462948,0.013355269516510072,0.20627966467196385,0.21402950718504804,0.22555829848847778,0.2351783784258932,0.23716390675176452,5.0,0.21011668569430042,0.012390441526384568,0.18920599889344394,0.21140339439297545,0.21265606015878855,0.21528337944075274,0.2220345955855413,5.0,0.3529684658464585,0.022075655834797023,0.3258517494996711,0.3323944309526074,0.36500983659416325,0.3685240890322769,0.37306222315357385,5.0,0.9001851455327982,0.00628051219437823,0.8925368128861946,0.8972241210490756,0.8991972455547633,0.9026453206393997,0.909322227534558,5.0,0.8151513311315878,0.016200973986958286,0.7970520346402779,0.8046726705445582,0.8097883923799941,0.8301537782331191,0.8340897798599893
resnet,derm2,5.0,0.1543153425714111,0.006879605746938579,0.14602647512640948,0.15275203710288818,0.15341088551564291,0.15423948178374106,0.16514783332837393,5.0,0.25252584782409115,0.009010275143834116,0.24235222379387122,0.2492437644561464,0.2497930682817609,0.2546215957833913,0.2666185868052858,5.0,0.27651588618272976,0.0069365536796679944,0.2708023674192896,0.2717091744851649,0.2738035293430586,0.2785601578056024,0.2877042018605331,5.0,0.3443836884466086,0.03994954984556796,0.30580423116674765,0.31935695477830567,0.32267644360930103,0.3781309010737982,0.3959499116048905,5.0,0.8537746340164999,0.009585483475574759,0.8383082118209786,0.8512824302899605,0.8579399366424105,0.8584773210571661,0.8628652702719832,5.0,0.8300002585092227,0.01974640309647976,0.8137590945575118,0.8139224984115372,0.821735651629195,0.8417598277004523,0.8588242202474166
resnet,derm3,5.0,0.17179090679673154,0.004035704880075103,0.16713995724554795,0.16982451206835847,0.16999353515937038,0.17528575202659719,0.17671077748378367,5.0,0.2809951411412789,0.006526207006679323,0.2740224710991672,0.27694986091867585,0.2782220815065495,0.2867510726577539,0.2890302195242482,5.0,0.3007817758337342,0.013413730038995882,0.2860436200291798,0.2889160010083422,0.3017290992102584,0.30963046917474407,0.3175896897461468,5.0,0.3493664163675822,0.032243101898406235,0.3011368766850707,0.33237265540300864,0.3660985359177934,0.36698128585083534,0.380242727981203,5.0,0.8251615035229236,0.009778456845225799,0.81645455194557,0.8204856776062126,0.8211208426116922,0.8262350463793849,0.841511399071758,5.0,0.8109549308738371,0.02392151134523213,0.7899779219370584,0.7916006671134673,0.8006618463965126,0.8296727166611664,0.8428615022609814
resnet,derm4,5.0,0.14210137879906784,0.005372402974437472,0.13662932469413433,0.13708532032140217,0.1424223791172692,0.1451162990283613,0.1492535708341721,5.0,0.2371584427191169,0.00805437326159657,0.22912490887159084,0.23055449175349554,0.2359091292370118,0.24166775422231537,0.24853592951117082,5.0,0.25698474443620284,0.010882147570447602,0.24076983352152226,0.2531277192812305,0.2579090249633537,0.2641384572222875,0.2689786871926202,5.0,0.326133588261332,0.03411842666465195,0.28458847033899065,0.29647078707451247,0.3347904801059624,0.35431618478177074,0.3605020190054237,5.0,0.8276638943344052,0.006934253053361141,0.8205848780009959,0.8220989043638646,0.8267092834155939,0.8314731027117307,0.8374533031798411,5.0,0.8096153604636036,0.0248139865373119,0.7830147942923674,0.7961117948266435,0.7981080323592362,0.8280485295113923,0.8427936513283794
resnet,derm5,5.0,0.12294915945975846,0.007563142837974002,0.11589009257474987,0.11601713546487448,0.12325383010674763,0.12548137996831454,0.13410335918410574,5.0,0.20655654238398688,0.012040643051021099,0.1952240807277012,0.19649424143338917,0.2074643396865438,0.20844682854965574,0.22515322152264433,5.0,0.20422281357982114,0.014541298232012037,0.18725817985493334,0.1934151883767918,0.20521986701624348,0.21121729787564358,0.2240035347754935,5.0,0.3334816251831926,0.029709106614701723,0.2993917578603603,0.30970775580903054,0.33137662735558765,0.36289477962539757,0.36403720526558675,5.0,0.8764151068513051,0.0051837307544156525,0.8688596496129775,0.873688022494208,0.877634114586903,0.8804982469359366,0.8813955006265005,5.0,0.8199294188050981,0.025887640722829043,0.7905756611687015,0.7976235144440427,0.8206152454325621,0.8421112640468609,0.8487214089333228
resnet,derm6,5.0,0.14923221886767418,0.005916012922353093,0.140684434675392,0.14670360823035178,0.14931916418838226,0.15445602897347815,0.1549978582707667,5.0,0.24757603050360294,0.007832887501028904,0.23784779400970837,0.24304274426097713,0.24588576074993662,0.2552869896701016,0.255816863827291,5.0,0.2619125368838692,0.014993112709126724,0.24340347491944145,0.25543561124592373,0.25595559913546473,0.27692554981198375,0.277842449306532,5.0,0.3399006936443302,0.0300269065274202,0.30079213821865114,0.32249009590784933,0.3373601195605575,0.36601206099381284,0.37284905354078013,5.0,0.83657894663381,0.015586854086280683,0.814988694891461,0.8284887975355301,0.8366729577834724,0.8502486351534329,0.8524956478051534,5.0,0.8147991748786169,0.02096404608012828,0.796041370603965,0.7967706583740725,0.8075983150397343,0.8312342639573239,0.8423512664179886
resnet,derm7,5.0,0.1380648047054617,0.007213473910249646,0.12779391509551102,0.13439877155847205,0.1387396285733169,0.1440599177238474,0.1453317905761611,5.0,0.22911245964785176,0.011264893253549955,0.21284985142937082,0.22557816140897102,0.2275706976335935,0.23924273277076183,0.2403208549965615,5.0,0.2356201697930655,0.019002543066133037,0.21077126958302644,0.22043358891821024,0.24463917485591696,0.24700935773961563,0.2552474578685583,5.0,0.3599997074610447,0.032689096288840785,0.3228855991356788,0.3349598564895021,0.35759246939591544,0.38279378955935117,0.40176682272477604,5.0,0.8802946192063261,0.012727650086093039,0.8654477310078812,0.8693283306134699,0.8815353176738662,0.8911952079786881,0.8939665087577255,5.0,0.821262356291529,0.011785663319946784,0.8032145953073038,0.8186646405934425,0.820804363217801,0.8314607778205694,0.8321674045185279
resnet,derm8,5.0,0.15997031682077784,0.010028582181422876,0.15011333118695863,0.15092077700870576,0.15969597770955446,0.16513313906933694,0.17398835912933328,5.0,0.26051447630138574,0.014650823897925722,0.24594458981085726,0.24730724720702507,0.26058872370665725,0.26772723185218983,0.2810045889301994,5.0,0.3010737429936928,0.014820487222093188,0.2878683354621218,0.2908868053098665,0.29221752535704437,0.31619468382125765,0.31820136501817353,5.0,0.34222486402938673,0.03626389703459514,0.29680713766322925,0.3256241578620862,0.3300762189055241,0.3758471663333651,0.3827696393827292,5.0,0.8260347650979947,0.013708490083418562,0.8074778304741094,0.8189659394134293,0.8249702825522353,0.8392298409049801,0.8395299321452193,5.0,0.8262334689088993,0.020792318504795796,0.8058694182706532,0.8080523935766653,0.8218981282047969,0.8428844650182789,0.8524629394741023
resnetv2,derm1,5.0,0.15443709512205367,0.009325312396338431,0.14274728759988575,0.14606031443463569,0.16002436821965713,0.16009864513362065,0.16325486022246902,5.0,0.253846096212318,0.014438978687148043,0.2353118491540301,0.24152076364552114,0.2620106840989921,0.26251847854660754,0.267868705616439,5.0,0.2758423505911756,0.020057215546706603,0.24780141584094412,0.26282661637433335,0.28180057877478304,0.2923882098129411,0.29439493215287643,5.0,0.333272058536006,0.01666141045748355,0.3120038467853716,0.31872380859142985,0.343427233783011,0.34345283470443727,0.3487525688157805,5.0,0.894636426167209,0.0021965782579419857,0.8917445591391686,0.8935576439710922,0.8943051858675812,0.8963344297822599,0.8972403120759432,5.0,0.8787191236209567,0.004014255879357095,0.8736730397285984,0.8773351774308139,0.8781362987810973,0.8797609030870992,0.8846901990771748
resnetv2,derm2,5.0,0.16437692239914634,0.0033327603577085374,0.1605102443328573,0.16308190930279784,0.16308584895601327,0.16597312801600772,0.16923348138805566,5.0,0.271688267070633,0.004586294452578669,0.26584182334307027,0.2702798946924198,0.27031669594003854,0.2738939165652514,0.2781090048123846,5.0,0.3129794648237325,0.005970299629072549,0.3028170822193386,0.3124930109433666,0.31584129245498993,0.31634455547581813,0.3174013830251494,5.0,0.36511222007055777,0.009189450491200424,0.3577238722886742,0.3588116215507474,0.3609973753021839,0.36817976298658267,0.37984846822460044,5.0,0.8718956348625435,0.0025165333931470627,0.8679902847662568,0.8712745257565727,0.8720588526476255,0.8738046317446194,0.8743498793976435,5.0,0.8826771354096158,0.0028573467711730458,0.880034036370701,0.8800386430060324,0.882334805041966,0.8843103959189764,0.886667796710403
resnetv2,derm3,5.0,0.18527039153264363,0.007825836517346288,0.17524849078188978,0.17921623757412225,0.18701779555907846,0.19139187030182725,0.19347756344630035,5.0,0.3004900412179955,0.01165899230712613,0.2867078893839667,0.29049870297882097,0.302068366083187,0.30998293244994035,0.31319231519406265,5.0,0.3898639354889566,0.02302059705279276,0.3581556039030042,0.3749257879748434,0.39931622583010534,0.4010389216726342,0.41588313806419575,5.0,0.3270968848324073,0.009104862302448676,0.31531103717290093,0.32135430192814946,0.327327243117711,0.33350472826397015,0.3379871136793052,5.0,0.8327134149230373,0.006034894009040066,0.8237738807524206,0.831212320813131,0.8325633835784477,0.8360842080335372,0.8399332814376496,5.0,0.8968695929783979,0.005817494683784517,0.887148984571269,0.8968224111247969,0.8985118333431384,0.8993243738841612,0.9025403619686237
resnetv2,derm4,5.0,0.16322719082122128,0.011315732310328504,0.14934009409739463,0.15352052438136307,0.1675485116499119,0.16964432581387415,0.17608249816356272,5.0,0.26736383376747674,0.01777471595360865,0.24496948643066596,0.2532239803750052,0.2737667796223807,0.27662532963524217,0.2882335927740896,5.0,0.3365287509442863,0.024542352567664533,0.3052629460000321,0.31900827825770706,0.3436720802565862,0.3471842025220588,0.36751624768504715,5.0,0.31943091723717354,0.014145492046406184,0.2965865822820493,0.3149449852235046,0.32686506610287763,0.32776679946480747,0.33099115311262867,5.0,0.8343328981543248,0.0016372890295515558,0.833192370875118,0.8334025729878602,0.8336176885484748,0.8342830226658884,0.8371688356942824,5.0,0.8848821095430208,0.0037538503740315358,0.8803418719224606,0.883017734665702,0.8844380514497218,0.8862295978094953,0.8903832918677241
resnetv2,derm5,5.0,0.15539357949333252,0.006134996345365743,0.14730654275128086,0.1510420922095361,0.15765106540159643,0.15832839627903497,0.16263980082521423,5.0,0.25778579231287585,0.009760041427577117,0.24451872819204695,0.25135564051862314,0.26180542885970204,0.26211594502545654,0.26913321896855064,5.0,0.293447019899856,0.015327608221327591,0.271950273225552,0.2888193807059059,0.2914773628038606,0.30212282369215,0.31286525907181145,5.0,0.3234955482499574,0.008561889850967943,0.3114570805440797,0.31817546045920025,0.325724950683852,0.33052164494723835,0.33159860461541674,5.0,0.866806062630344,0.005383684487739685,0.8578265765747869,0.8665247025247662,0.8679590375939449,0.8701431431605786,0.8715768532976442,5.0,0.88527101264064,0.00545932478553948,0.875700110728866,0.8860793812352931,0.8875575698502124,0.8878910168269116,0.8891269845619166
