,,iou,iou,iou,iou,iou,iou,iou,iou,dice,dice,dice,dice,dice,dice,dice,dice,precision,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,recall,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,specificity,specificity,specificity,specificity,specificity,specificity,specificity,specificity
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
level_0,level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inception,Scar,5.0,0.216704098865273,0.008673399432158077,0.20875144634409695,0.20878439107432195,0.21773833729748004,0.21847557635626638,0.22977074325419977,5.0,0.331826737734505,0.010624515995817266,0.3219640485927483,0.32224142359691876,0.33302014832307153,0.33408631355659,0.34782175460319625,5.0,0.3405956695359241,0.005783279430055995,0.331572095059333,0.34033302730386034,0.3405799908917481,0.3431219369787046,0.34737129744597417,5.0,0.4811366631908391,0.02280591279763832,0.46113527197329546,0.46206423696521504,0.4770680210145334,0.4891167969962603,0.5162989890048917,5.0,0.8626638359699845,0.002567069555852351,0.8594389649052062,0.8613666346938715,0.8621093467513314,0.8644660247189551,0.8659382087805582,5.0,0.8002987046145378,0.010422899422993674,0.7826770357995724,0.799562509350087,0.8045480176992652,0.8056354430731644,0.8090705171506003
inception,Sun damage,5.0,0.24515882970022823,0.005449500655588665,0.2387214129633028,0.2433543692071528,0.24341514039419648,0.24689618705552646,0.2534070388809625,5.0,0.3870839128856576,0.005572666949779707,0.38010174291740234,0.3851164709290508,0.38604050361538866,0.38887277612059146,0.39528807084585466,5.0,0.7870110783062462,0.030352644081028227,0.7332643068726203,0.7970683623454631,0.7983712395232717,0.7985055336567441,0.8078459491331317,5.0,0.2772317258070856,0.00557966483555775,0.2710187424996188,0.27344985992427706,0.2778232893937358,0.27825463716820376,0.2856121000495924,5.0,0.4414167003516553,0.013818304243732074,0.42588722183521865,0.42767829855854717,0.44823676992201233,0.44843297637491175,0.45684823506758676,5.0,0.9058469179353373,0.016961127512739493,0.8769759697957182,0.9065867857646379,0.9096775218399626,0.916165458553665,0.919828853722703
inception,Telangiectasia,5.0,0.12694651362893455,0.01577605569149572,0.11261988138864001,0.1150138531064808,0.11901992729742994,0.14343653583608296,0.14464237051603898,5.0,0.20877281087875615,0.02370504289631592,0.18741855354003478,0.19057131939151528,0.19701670771895682,0.2327318872306726,0.23612558651260124,5.0,0.18217947830459794,0.03731629258975476,0.1475626933562459,0.15842330919713857,0.16608139167266733,0.1997270701644043,0.2391029271325335,5.0,0.4311497468188977,0.0454336274523954,0.3551686689716386,0.43258532310359155,0.435621097292435,0.4643858999121847,0.4679877448146384,5.0,0.9066446632747466,0.016962513089649873,0.88146604366922,0.9059892543568608,0.9063907013148613,0.9103035949904693,0.9290737220423215,5.0,0.8144910950068105,0.024642069501779638,0.7765719941318131,0.8064485543008927,0.8181558911922651,0.8326027934115829,0.8386762419974992
inception,Thrombosed capillaries,2.0,0.04863771170530333,0.0005826516965218403,0.04822571473962289,0.048431713222463105,0.04863771170530333,0.04884371018814355,0.049049708670983766,2.0,0.09276333129843206,0.0010597359999881914,0.09201398478657291,0.09238865804250249,0.09276333129843206,0.09313800455436165,0.09351267781029123,2.0,0.04973692694156501,0.00045955721491077383,0.049411970918558396,0.0495744489300617,0.04973692694156501,0.04989940495306831,0.05006188296457162,2.0,0.7189878249256099,0.2135224644770221,0.5680046423582438,0.6434962336419268,0.7189878249256099,0.7944794162092929,0.8699710074929758,2.0,0.9950702382981774,0.0034571573941460905,0.9926256588611475,0.9938479485796625,0.9950702382981774,0.9962925280166923,0.9975148177352073,2.0,0.8004108808301399,0.06112574561728752,0.757188451599072,0.778799666214606,0.8004108808301399,0.8220220954456738,0.8436333100612078
inceptionresnet,Closed comedo,5.0,0.10163635285297792,0.01294611481141121,0.08578258712398605,0.08985596348342283,0.10789532657167195,0.10980758190049582,0.11484030518531298,5.0,0.15906516449912508,0.01732965341422001,0.13854054157815823,0.14206447710291115,0.1685420830573518,0.17111250601558775,0.17506621474161657,5.0,0.15507903033015305,0.016781837360086725,0.13257513644050378,0.14259735746765703,0.16107328112627614,0.1675592950412218,0.17159008157510644,5.0,0.41181977304210243,0.05538393129177845,0.36116681959550595,0.3627345130607429,0.4107875206025597,0.4289181767460073,0.4954918352056966,5.0,0.9485085284407905,0.006154135935154373,0.940857782007639,0.9443020407801533,0.9481673357855218,0.9539962367025463,0.9552192469280919,5.0,0.782492999458313,0.017961615114276623,0.7518260640324215,0.7862845586440175,0.7872753594507106,0.7876777685049496,0.7994012466594659
inceptionresnet,Cyst,5.0,0.016871520229358665,0.002754046309408323,0.014851590524767084,0.015809214773951794,0.01581159812756818,0.016165162348573313,0.021720035371932962,5.0,0.03283487740925973,0.0052662164697058296,0.02895143647452364,0.030833282478077463,0.030838162944425273,0.031446738356750936,0.04210476679252133,5.0,0.017558997584440003,0.002854758888964586,0.015431792502309406,0.016404598336150635,0.016605943293787683,0.01677232320427995,0.022580330585672343,5.0,0.42019407851207563,0.06324262909826782,0.369906224241252,0.37736530709323446,0.4053875143256104,0.42127653392846437,0.527034812971817,5.0,0.9894399636832336,0.0013688345788475565,0.9872891216998861,0.9888749227129339,0.9901972011448302,0.9902491611422818,0.9905894117162357,5.0,0.7529857038765695,0.007529594731781549,0.7446960688173118,0.7454867231152208,0.7552642706674958,0.7581015446903194,0.7613799120925
inceptionresnet,Dermatoglyph disruption,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
inceptionresnet,Leukotrichia,5.0,0.06965896101036799,0.04532163335500519,0.029405266924639198,0.03771862673483985,0.043399191122522274,0.11444141139058431,0.12333030887925439,5.0,0.12458048122172741,0.07414110239173964,0.057130581749655095,0.07269530115131395,0.08318810635562998,0.19732628848909758,0.2125621283629403,5.0,0.10217687313728549,0.05763194752925531,0.04918825184145127,0.06577549932293675,0.06637150020923537,0.16065468567642863,0.16889442863637544,5.0,0.162847294404735,0.10864009751587349,0.06813166759852327,0.08124225750788067,0.11141824683122079,0.23799013023252566,0.3154541698535246,5.0,0.9259062090044428,0.01077125171352654,0.9167940950739389,0.9185235796232906,0.919049011701783,0.9357290877100066,0.9394352709131945,5.0,0.8870903673628717,0.01876857896749572,0.8647101572474138,0.8735486834917067,0.886316290125624,0.9003940060717334,0.9104826998778803
inceptionresnet,Macule,5.0,0.102154633475011,0.010699300547333748,0.0906643060359616,0.09550082979337952,0.09831861519245466,0.10958655693195056,0.11670285942130856,5.0,0.16898016865289192,0.014187664543089038,0.1539089266172496,0.15793772947451074,0.16596582748751026,0.18016968693884805,0.1869186727463408,5.0,0.20462414555307168,0.010657042308637172,0.18719236477257295,0.20253619989409755,0.20769532778832586,0.21202554425151354,0.21367129105884858,5.0,0.309886164113064,0.03553756238698247,0.275285049104681,0.2860850038945274,0.29283742463547946,0.33892680974164263,0.35629653318898985,5.0,0.8623264466840942,0.01365077318898468,0.8439890279227575,0.8518443060677529,0.8683574379106114,0.8724546419921198,0.8749868195272296,5.0,0.8082192167352202,0.013500688536763205,0.7895884556826438,0.8037883310926202,0.8078631206503042,0.8132943027800899,0.8265618734704436
inceptionresnet,Nodule,5.0,0.03042973901938854,0.001923344299599706,0.02821628247868258,0.02877559480895354,0.030525557757434738,0.03217584582620698,0.03245541422566487,5.0,0.05418825714616029,0.0032556157658986022,0.04987816224927895,0.05179403381038231,0.05498610577372586,0.057081664578267556,0.05720131931914676,5.0,0.042617303596336586,0.0018965937048009028,0.040787017407226844,0.04140135888022006,0.04156287469181057,0.0445257252820966,0.04480954172032884,5.0,0.30722742999439345,0.03743034348241946,0.2606439350037146,0.2973763290540314,0.3053972475751228,0.30775637102277403,0.3649632673163245,5.0,0.9734461602749718,0.0025772993940657673,0.9693413315382327,0.9724719582518336,0.9748042116068684,0.9752616346862025,0.9753516652917223,5.0,0.7810153608792703,0.018250988003675923,0.7562686216927805,0.7755284743317992,0.7809386014882372,0.7854345948707903,0.8069065120127445
inceptionresnet,Open comedo,5.0,0.11367397965906789,0.005953238654489149,0.10389290277827383,0.11259963186098693,0.1160646456735769,0.11660267955326382,0.11921003842923805,5.0,0.17894126908483773,0.007928725757040178,0.16580123984267167,0.17915837737251128,0.17984358688892593,0.1832649117498679,0.1866382295702118,5.0,0.17447916702794633,0.012745150001569245,0.15955734213765868,0.1678553126083655,0.16941833952936972,0.186430752651698,0.18913408821263977,5.0,0.41130749734484323,0.028757104892903652,0.3799581491317454,0.3888222495849543,0.4102864024938165,0.42620736836967293,0.45126331714402707,5.0,0.9378577978829983,0.0072358981440964944,0.9268981849046256,0.9343897302707406,0.9403869041043347,0.9435748525134688,0.9440393176218217,5.0,0.7942850774171019,0.015681418415025804,0.7668090716740558,0.7966149739800191,0.7999429930627923,0.8032041374060418,0.8048542109626007
inceptionresnet,Papule,5.0,0.08318561348233784,0.009170427722799744,0.073266447686489,0.07861911816210472,0.07937212376790387,0.08814161735772379,0.09652876043746779,5.0,0.13661277821137022,0.012388122728643758,0.12369505919614568,0.13007161586084443,0.13071202809355661,0.1444021050684102,0.15418308283789417,5.0,0.12338771386919074,0.008159535371030983,0.11413851703785932,0.11774816515107545,0.12242486556470468,0.1279671450508114,0.13465987654150277,5.0,0.4459529533891672,0.03533533789203876,0.39761279210072104,0.4351866054113486,0.4390540440710071,0.46639169868563074,0.49151962667712873,5.0,0.9540825030315749,0.005286639570708625,0.9463795260529178,0.95148087613621,0.9556694463808972,0.9568331163838034,0.9600495502040468,5.0,0.804268605411905,0.009242526356628259,0.7886639437944558,0.8039314356412324,0.8070540898013674,0.8094730304437187,0.8122205273787516
inceptionresnet,Patch,5.0,0.12715006316716526,0.006411292574167405,0.11803998388171619,0.12512070935497716,0.126100022747395,0.13226688090950148,0.13422271894223645,5.0,0.2129191259130164,0.009574511886266898,0.19852473339457066,0.21133833274821753,0.2116050619309478,0.21986054387444912,0.2232669576168968,5.0,0.2485896674616374,0.02203920408189841,0.21897443699667932,0.2323136755646111,0.2594259905714899,0.2602397282457116,0.27199450592969515,5.0,0.25989155259006624,0.0087672414144904,0.24742606548074636,0.2540825953390883,0.2643265973899136,0.2656088334769851,0.26801367126359793,5.0,0.8470001828199315,0.009464102233442918,0.8351653351434463,0.8405403074707413,0.8482969363474192,0.8516045390857281,0.8593937960523235,5.0,0.8475991959522057,0.0064103264086799215,0.8431779183478273,0.8434999866593778,0.846108359575881,0.8464533522351024,0.8587563629428397
inceptionresnet,Plaque,5.0,0.17504770319105678,0.0057644429686589185,0.16584934663481204,0.1745431841289882,0.17497957175639248,0.17953952103783044,0.1803268923972607,5.0,0.28459308051485777,0.007788882558528421,0.2717298802027596,0.2847726674003068,0.2848682694031752,0.29056026574166566,0.29103431982638145,5.0,0.3614936480082382,0.014447560666110427,0.3369570246802276,0.364336964528561,0.36435719414078815,0.36647468894672935,0.3753423677448847,5.0,0.3150817673255033,0.005651353019486561,0.3106601105523539,0.3111450035781037,0.3125974447515023,0.31677838325514623,0.32422789449041045,5.0,0.813615917169243,0.004931939640121833,0.805735040959421,0.8127548830618532,0.8152714031923624,0.8153429263711465,0.8189753322614326,5.0,0.8642877298536078,0.0036951728242638703,0.8593198873016806,0.8623512821629296,0.8642409192073869,0.8667565960115344,0.8687699645845078
inceptionresnet,Pustule,5.0,0.020759658226934614,0.004031882653965395,0.018083994384082213,0.018195652494421767,0.018295438375730163,0.021823801573406753,0.02739940430703216,5.0,0.037036822366323885,0.006191584803224026,0.03280902903703763,0.032966610017752807,0.03364855953508271,0.038456311989039725,0.04730360125270654,5.0,0.023519505223250792,0.004338775492568882,0.019444571271485345,0.02037045492804109,0.0222304448771181,0.025443577527997693,0.03010847751161174,5.0,0.4963391557589203,0.04601795605916864,0.44308848237659804,0.47428958502500845,0.4903727043763055,0.5068805204108375,0.5670644866058521,5.0,0.9936576634571415,0.0009317067447018725,0.9929689117087097,0.9930200358552304,0.9930744066640506,0.9941499783851048,0.995074984672612,5.0,0.7618547991688789,0.016023485761428542,0.7352016126208738,0.7622401796203587,0.763821299697431,0.7710623530716791,0.7769485508340516
inceptionresnet,Scale,5.0,0.17549922928693212,0.00906050960250258,0.16017831066198066,0.1761639987902631,0.17830543177066352,0.17867524998868678,0.18417315522306668,5.0,0.2837754614434507,0.013165639190044182,0.26120642603076005,0.286081472523146,0.28775835865032473,0.2880249958144295,0.2958060541985934,5.0,0.32314189949186367,0.017524736012778323,0.2918300727837184,0.3299023788657391,0.33035867935594904,0.33175727075781375,0.33186109569609823,5.0,0.3667856860782744,0.010766820392091203,0.36098716306391115,0.3610044845109385,0.36231702077959216,0.36367641466058864,0.38594334737634134,5.0,0.8585413534047053,0.0049517041561761704,0.8514239009339101,0.8576437400106143,0.858404507090867,0.8600319571270336,0.8652026618611017,5.0,0.8648905321014378,0.004266995104767238,0.8590680542481959,0.8631759779446945,0.8642380580637841,0.8679782306166635,0.8699923396338515
inceptionresnet,Scar,5.0,0.1609266597042998,0.017876298539249783,0.14439159438331184,0.15097064624869586,0.15203089470988393,0.1686083729971785,0.18863179018242904,5.0,0.26119487897841664,0.023662617708364767,0.23899682614883447,0.24861572811655372,0.24893955758815833,0.27181798032312654,0.2976043027154101,5.0,0.28409161311963205,0.017284061515294578,0.2685426504038878,0.2727779778967331,0.27703197298049187,0.2910530094281565,0.31105245488889116,5.0,0.3943482291838655,0.036208204445076,0.3612313262594727,0.3681427041269917,0.3788158254664775,0.4173222891222169,0.4462290009441689,5.0,0.844059930188916,0.008055210855291385,0.8304813268691009,0.8435411493511683,0.8463676690790538,0.8497616732180688,0.8501478324271884,5.0,0.791628889662937,0.007810979547325369,0.78019485253198,0.7898855281491571,0.7924812634822603,0.793693266409654,0.8018895377416333
inceptionresnet,Sun damage,5.0,0.19309796974509952,0.010840358841641582,0.174251189238303,0.19383368263875012,0.1974400340822824,0.19940590308096864,0.20055903968519348,5.0,0.31280876977332317,0.014632466346508072,0.2874896690860567,0.31502615320260946,0.3171920664117002,0.3193342800305295,0.32500168013571995,5.0,0.7000435966040884,0.026833926775149786,0.675747174269285,0.6796483495999383,0.6867305587554668,0.7263583619343962,0.7317335384613556,5.0,0.21340659837636008,0.01473432544252193,0.18725955750670736,0.21675748253649108,0.22071939925617964,0.2208645479808376,0.2214320046015847,5.0,0.42066328991056456,0.016342412310889995,0.3953658567338332,0.4183989320379549,0.42009868889170376,0.43102888003323697,0.4384240918560943,5.0,0.8777555853038056,0.010596952743184535,0.8606494035015629,0.8763537124249683,0.8794106133957261,0.8839635905690054,0.8884006066277651
inceptionresnet,Telangiectasia,5.0,0.08916222832323047,0.014228198518995663,0.07195900943336705,0.08081328114988962,0.08706960748163471,0.09761737435188376,0.10835186919937714,5.0,0.15280013129350484,0.025057920789579833,0.12417000666067994,0.1360124549189442,0.15036961499808824,0.1653346165777224,0.1881139633120894,5.0,0.15012254579965098,0.05106160444448255,0.11530304169078316,0.12767705849368866,0.13076848255650442,0.1364554798648014,0.24040866639247732,5.0,0.2069633054605701,0.03207865055817996,0.15452820735806821,0.20219290408344287,0.21333419703060527,0.23000404633402902,0.23475717249670522,5.0,0.8778161331708114,0.03633995458968928,0.820400088416001,0.8688555360101353,0.8840392293224655,0.9025299198571956,0.9132558922482596,5.0,0.8310773346067061,0.012175709750553253,0.8121567496672734,0.826171504421011,0.8365798931790644,0.8377118217727735,0.8427667039934077
inceptionresnet,Thrombosed capillaries,1.0,0.002481247018633274,,0.002481247018633274,0.002481247018633274,0.002481247018633274,0.002481247018633274,0.002481247018633274,1.0,0.0049502111538188695,,0.0049502111538188695,0.0049502111538188695,0.0049502111538188695,0.0049502111538188695,0.0049502111538188695,1.0,0.0026102312612617923,,0.0026102312612617923,0.0026102312612617923,0.0026102312612617923,0.0026102312612617923,0.0026102312612617923,1.0,0.047811768597046084,,0.047811768597046084,0.047811768597046084,0.047811768597046084,0.047811768597046084,0.047811768597046084,1.0,0.9815503160467057,,0.9815503160467057,0.9815503160467057,0.9815503160467057,0.9815503160467057,0.9815503160467057,1.0,0.7349517378605017,,0.7349517378605017,0.7349517378605017,0.7349517378605017,0.7349517378605017,0.7349517378605017
mobilenetv1,Closed comedo,5.0,0.0933706944343475,0.0053430439437263,0.08748439684659054,0.08902284966622624,0.09264605964614891,0.09866606249664585,0.09903410351612602,5.0,0.15089941972280732,0.008986832679452173,0.1407290128149724,0.1443488529713377,0.14903989193708644,0.15962833968840373,0.16075100120223626,5.0,0.1471673005096103,0.011628702846860767,0.13423465056990191,0.13980179274973076,0.1441517110666902,0.15443420836472166,0.1632141397970069,5.0,0.4466362320051428,0.00833551379922644,0.4354486696106731,0.4421497391097509,0.4467515996727033,0.4520089910582883,0.45682216057429875,5.0,0.9482682627310904,0.0050626683422278105,0.9440360601847061,0.9443805919784155,0.9465832077932596,0.9501220220679955,0.9562194316310753,5.0,0.7810988383872259,0.009718269380443647,0.7727628715181667,0.7736276314275182,0.7779301057213874,0.7850016156492498,0.7961719676198078
mobilenetv1,Cyst,5.0,0.021169277280688854,0.002861823901465056,0.0177718168994339,0.01971229952287427,0.02030807539836954,0.023022437191184717,0.025031757391581838,5.0,0.04093830000966732,0.0053786601109400796,0.03466605850807595,0.03805065734710655,0.03935893510865265,0.0443229414160321,0.04829290766846935,5.0,0.022188714786400533,0.0030487263920397217,0.018585459713152463,0.020727199628843434,0.02115190620023176,0.02415096097085014,0.026328047418924853,5.0,0.44013010158398896,0.05448615658500005,0.36552326582037725,0.42371175918739146,0.4396108255670439,0.4554987110010468,0.5163059463440852,5.0,0.9901808643369552,0.0002542293626513501,0.9897947739639349,0.990054616346104,0.9902959892238637,0.9903531753412096,0.9904057668096643,5.0,0.7747360188786042,0.006976435438875126,0.7641029108624906,0.7744363859718133,0.7752295459136217,0.7762951833945626,0.7836160682505324
mobilenetv1,Dermatoglyph disruption,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
mobilenetv1,Leukotrichia,5.0,0.12700819677397207,0.015350403182197526,0.10654413661250202,0.11465542913573028,0.1352932122848726,0.13837285497668234,0.14017535086007316,5.0,0.22504559981190222,0.024262709246559468,0.1925709538087526,0.20572359617420605,0.2379431610162165,0.24310641138640315,0.24588387667393294,5.0,0.15497068843227604,0.01829043406857483,0.1335461206720856,0.13740102688297132,0.1644439401389324,0.16498943463270482,0.1744729198346861,5.0,0.41493527252864626,0.05155695017005925,0.34509741693686435,0.40075316083262846,0.409196070002799,0.4324952184454979,0.48713449642544127,5.0,0.9415352845931266,0.005174613513977074,0.9345134092703501,0.938500207744113,0.9417513494597947,0.9462109221536128,0.9467005343377627,5.0,0.8046875706873223,0.023259190950756677,0.7782483640225473,0.7863401511537701,0.8067266084738014,0.81580308605313,0.836319643733362
mobilenetv1,Macule,5.0,0.10540051464245526,0.005349340488282021,0.09974780551307537,0.10078557104053867,0.10468538432035193,0.11045101133394328,0.11133280100436706,5.0,0.1748757627413517,0.008760764632195564,0.16591855457721372,0.16669783370165578,0.1743556158956772,0.18233066915546667,0.18507614037674516,5.0,0.20992365272408273,0.01805580110491748,0.1923485629740084,0.1932132818010693,0.2125351304453254,0.21557518583653262,0.2359461025634778,5.0,0.3243246491505391,0.019853996866499534,0.30213430284643106,0.30751274724486405,0.32348143102232524,0.3423590443122368,0.3461357203268385,5.0,0.8652613131764072,0.008563356094942276,0.8508370371678085,0.8659517959117549,0.8670348824104465,0.868992121048828,0.8734907293431983,5.0,0.7843402865689868,0.00948321388729267,0.7740672151162513,0.7777252376715797,0.7844670119852326,0.7868073441185783,0.7986346239532921
mobilenetv1,Nodule,5.0,0.03479780565267772,0.002790343681777665,0.03173847273244783,0.03241567477454987,0.03508781086072757,0.036199409701554844,0.03854766019410847,5.0,0.06045582982002699,0.004996160276146488,0.05538816574133183,0.055805192044492954,0.06052136922621262,0.06355817330764163,0.06700624878045594,5.0,0.04752146909469272,0.005762873321903996,0.04125795008903473,0.04280976742460338,0.047121381203922945,0.051399131675897054,0.055019115080005496,5.0,0.34995173797299395,0.021849240628068776,0.31448863011004907,0.3448056009277604,0.3567093944542298,0.36503205424378043,0.36872301012915004,5.0,0.9775320794170007,0.0023726847077675567,0.9741412910706412,0.9762084651708041,0.9783329286475136,0.9787925008874581,0.9801852113085867,5.0,0.7873772618352739,0.012448112152975803,0.7766511073103542,0.7774039058447314,0.7811305360260273,0.7995790903539458,0.802121669641311
mobilenetv1,Open comedo,5.0,0.11007665533557535,0.011486170666371772,0.094736209530957,0.10489021728476261,0.10784726057230563,0.12055876454714372,0.12235082474270778,5.0,0.17428991954387432,0.017075098124230068,0.15121624915589277,0.16641263458601396,0.1717040996588599,0.18988657566114117,0.19223003865746377,5.0,0.1748696448056255,0.01240703644641533,0.1558425910217271,0.17147087128841962,0.17607567035668306,0.182689986071262,0.18826910529003568,5.0,0.4067832096945924,0.02083227070104495,0.3743497843860997,0.4034892077132208,0.40735729472437204,0.41911830785925236,0.42960145379001735,5.0,0.9307012519320432,0.002391610489912931,0.9284899916674829,0.9294196441368636,0.9299189701151587,0.9310227054029517,0.9346549483377591,5.0,0.7905099745896846,0.00590656979003423,0.7852247174235346,0.7855736759637422,0.7880058121534478,0.7968158355421237,0.7969298318655751
mobilenetv1,Papule,5.0,0.09515590890173156,0.0037211139731639633,0.09137245668710516,0.09234945694164508,0.0945497866827613,0.0968914920372222,0.10061635215992414,5.0,0.15054938235999393,0.004738410199758633,0.1457854697916624,0.14598462454950806,0.15082833905244408,0.15345378057693418,0.15669469782942097,5.0,0.13308133532564043,0.002760421217720672,0.13013546125968084,0.13136551327066726,0.13291994404746588,0.1335954664862664,0.13739029156412172,5.0,0.4839920932941791,0.022306202966741,0.45874469511886823,0.4713410432860224,0.47773249468301643,0.4966202580238662,0.5155219753591223,5.0,0.9512467632144039,0.003964725505872072,0.9475923708536581,0.9487851536476549,0.9500148250488599,0.9521868436588096,0.9576546228630374,5.0,0.7701998288634446,0.012817862884528087,0.7541884393460614,0.7591463305939384,0.7744406653700695,0.7813014799420268,0.7819222290651268
mobilenetv1,Patch,5.0,0.1228851729731892,0.010114976153758629,0.10538424601397917,0.12542395550990976,0.12576719574558254,0.12616367768230305,0.13168678991417143,5.0,0.20455033028429148,0.014818021775956673,0.17866366563368233,0.20860609607953795,0.2092777232817644,0.20970258077729614,0.21650158564917651,5.0,0.204270141467407,0.014233856003546905,0.18386139629468617,0.19861644382125612,0.20472944137156834,0.21295115286803526,0.22119227298148894,5.0,0.2921343392698402,0.020164301509363408,0.26254470330031543,0.28199300537631855,0.29646168494698766,0.3087028402546954,0.3109694624708841,5.0,0.858494403761975,0.0073481027474317775,0.848167337301727,0.8544294547740099,0.8602948406232136,0.8625218406301506,0.867058545480774,5.0,0.7877412185591884,0.009845518333979082,0.7760942487187276,0.7817675389774893,0.7881877579464796,0.7904662881757472,0.8021902589774987
mobilenetv1,Plaque,5.0,0.19665382027570538,0.007092985644670598,0.1881890850696866,0.19221816338305545,0.1964969642285632,0.1996721367513683,0.2066927519458535,5.0,0.31340733487422734,0.009469853401617483,0.3020733897288948,0.30663574977879404,0.3138404725558514,0.31849816876165593,0.32598889354594085,5.0,0.33615508919687287,0.011548438645547948,0.3258398494736772,0.32773005712915104,0.3299822130521464,0.3466567290505845,0.3505665972788055,5.0,0.392372890118928,0.018120639923638424,0.3718706222796019,0.38587690491756643,0.38671335993539513,0.39675201457392484,0.42065154888815165,5.0,0.7991266704788011,0.009835782658456775,0.7875367492042221,0.7898636249986098,0.8035640635358552,0.8048430512745253,0.8098258633807938,5.0,0.7837193679679747,0.014261890623500521,0.7638793607102797,0.777109735100439,0.7838410960933031,0.7930298405357592,0.8007368074000928
mobilenetv1,Pustule,5.0,0.022729717405897708,0.0015444282280144518,0.020946023155400912,0.021673889836006006,0.022796499501064906,0.023280565117632733,0.024951609419383975,5.0,0.0402545547968,0.0026199999232336233,0.03744643770041597,0.03803053865739885,0.04071247201192581,0.04113553075466825,0.043947794859591105,5.0,0.026941775435834668,0.002058936335800688,0.024660898835458002,0.02543692064397517,0.027176760171298615,0.027465995178004743,0.02996830235043682,5.0,0.5089670448582565,0.011890266690737984,0.4951227258180604,0.497515419796316,0.5138632852322077,0.5168580273276977,0.5214757661170005,5.0,0.9926502914218274,0.0004989781290082288,0.9921354291178731,0.9921411193128804,0.9927132364526491,0.9930771295617158,0.9931845426640188,5.0,0.7639601855439595,0.009864705989279533,0.7557747185552002,0.7561568963572047,0.758484187188556,0.7739847127056303,0.7754004129132062
mobilenetv1,Scale,5.0,0.18462976096008005,0.011609999968307546,0.17059368968963556,0.17867132626673948,0.18387065137979233,0.18827152493410976,0.2017416125301229,5.0,0.2962176348592172,0.015556315601464081,0.27739921703226544,0.2874283482374585,0.29547985657148607,0.30219483173797745,0.31858592071689856,5.0,0.2846311475077036,0.00968184819035543,0.27323215282364854,0.27774368198595845,0.28358915368582,0.29209331210996065,0.29649743693313013,5.0,0.4448832262365451,0.023947746025963067,0.4129780440761338,0.43945462293975285,0.439542217353835,0.45382158383500637,0.4786196629779971,5.0,0.8521542457276198,0.008067718740910758,0.841938397479451,0.8452880603268419,0.8554143750606505,0.8579047405156041,0.8602256552555511,5.0,0.7793200671269072,0.014461526710400893,0.7593388317172146,0.7724918232213939,0.7788168852665215,0.790024752951113,0.7959280424782933
mobilenetv1,Scar,5.0,0.18308662345649135,0.008274722987695339,0.17056185765309367,0.17861020559604446,0.18818110626797116,0.18877770580343833,0.18930224196190915,5.0,0.29235881064236835,0.010844633206176658,0.2753436110553937,0.2880009735735219,0.2974904548274075,0.29912095436386665,0.3018380593916521,5.0,0.30843134807030687,0.011225533502742588,0.2898612662211794,0.3060791564757557,0.3133146864430729,0.31567655733599437,0.31722507387553195,5.0,0.41786104427732884,0.01866595660307899,0.3882586265844863,0.4118194422114999,0.4239743158209754,0.4306947066034399,0.4345581301662427,5.0,0.8389572159822766,0.007301909377276686,0.8283935040720674,0.8382142084624777,0.8383247944540742,0.8410890819182915,0.8487644910044729,5.0,0.8005020097769899,0.01040548636867232,0.7902973916751496,0.7907335901842338,0.7991727812385756,0.8095910589502349,0.8127152268367557
mobilenetv1,Sun damage,5.0,0.23031763069278882,0.022246563701541825,0.19447448883334717,0.23258922305953555,0.2339277420215174,0.2346243007858007,0.2559723987637431,5.0,0.36550901491029686,0.03062517334591963,0.3163596994227668,0.36821939593756103,0.3682280133853198,0.3738505836322808,0.4008873821735558,5.0,0.716938643159568,0.05818025689058035,0.6304633325054144,0.688732882481495,0.7309154372677266,0.7669758372513007,0.7676057262919036,5.0,0.2684582777429099,0.02159192882820238,0.23393184603577105,0.26614340345122983,0.272711704088261,0.2770601487047402,0.29244428643454756,5.0,0.4116215202254992,0.030577664656599696,0.36365547496607586,0.41096570924172926,0.41671363145702767,0.4181310040056082,0.44864178145705486,5.0,0.841672643819647,0.022647079567119578,0.8029876028865653,0.8451645358113032,0.846904746466292,0.8508813343136171,0.8624249996204572
